image_path,iod,miod,is_lv3,od_threshold_used,dilate_radius_used,low_iod,low_miod,low_both,figure_path
data\raw\train\IHC\03647_train_2+.png,59308.390625,0.05656088888645172,0,0.2,2,0,0,0,
data\raw\train\IHC\03648_train_1+.png,102188.6015625,0.8101975917816162,0,0.2,2,0,0,0,
data\raw\train\IHC\03649_train_2+.png,549531.875,0.5240744352340698,0,0.2,2,0,0,0,
data\raw\train\IHC\03650_train_3+.png,211799.578125,0.7110780477523804,1,0.25,0,0,0,0,
data\raw\train\IHC\03651_train_2+.png,22510.615234375,0.021467795595526695,0,0.2,2,0,1,0,
data\raw\train\IHC\03653_train_3+.png,531855.8125,0.5073391795158386,1,0.25,0,0,0,0,
data\raw\train\IHC\03654_train_2+.png,284988.5,1.1096041202545166,0,0.2,2,0,0,0,
data\raw\train\IHC\03656_train_1+.png,338706.03125,1.0813885927200317,0,0.2,2,0,0,0,
data\raw\train\IHC\03657_train_2+.png,570645.0625,0.5442095398902893,0,0.2,2,0,0,0,
data\raw\train\IHC\03658_train_3+.png,619026.25,1.09861421585083,1,0.25,0,0,0,0,
data\raw\train\IHC\03659_train_3+.png,112943.5546875,0.10774661600589752,1,0.25,0,0,0,0,
data\raw\train\IHC\03660_train_3+.png,3201.856201171875,0.003057213267311454,1,0.25,0,0,1,0,
data\raw\train\IHC\03661_train_2+.png,162379.671875,1.1890981197357178,0,0.2,2,0,0,0,
data\raw\train\IHC\03662_train_3+.png,530948.375,0.5091511011123657,1,0.25,0,0,0,0,
data\raw\train\IHC\03663_train_2+.png,213501.875,0.20361125469207764,0,0.2,2,0,0,0,
data\raw\train\IHC\03664_train_3+.png,968535.4375,0.9246364831924438,1,0.25,0,0,0,0,
data\raw\train\IHC\03665_train_2+.png,132131.890625,0.1957152783870697,0,0.2,2,0,0,0,
data\raw\train\IHC\03666_train_2+.png,20624.142578125,0.3289179503917694,0,0.2,2,0,0,0,
data\raw\train\IHC\03667_train_0.png,4162.69921875,0.1366252899169922,0,0.2,2,0,0,0,
data\raw\train\IHC\03668_train_1+.png,897615.0,0.9418627619743347,0,0.2,2,0,0,0,
data\raw\train\IHC\03669_train_1+.png,6552.7236328125,0.05818437039852142,0,0.2,2,0,0,0,
data\raw\train\IHC\03670_train_2+.png,34737.453125,0.17752355337142944,0,0.2,2,0,0,0,
data\raw\train\IHC\03671_train_2+.png,589821.8125,1.1842931509017944,0,0.2,2,0,0,0,
data\raw\train\IHC\03672_train_0.png,1004620.1875,1.0692510604858398,0,0.2,2,0,0,0,
data\raw\train\IHC\03674_train_2+.png,3.031516593310357e-09,2.8910795147994587e-15,0,0.2,2,1,1,1,
data\raw\train\IHC\03675_train_2+.png,156079.34375,0.14884886145591736,0,0.2,2,0,0,0,
data\raw\train\IHC\03676_train_0.png,76478.59375,0.08828799426555634,0,0.2,2,0,0,0,
data\raw\train\IHC\03677_train_0.png,53551.5390625,0.054606035351753235,0,0.2,2,0,0,0,
data\raw\train\IHC\03678_train_3+.png,1433.12158203125,0.0013668576721102,1,0.25,0,0,1,0,
data\raw\train\IHC\03680_train_2+.png,121070.7734375,0.47921302914619446,0,0.2,2,0,0,0,
data\raw\train\IHC\03681_train_3+.png,19.470718383789062,0.001008950057439506,1,0.25,0,1,1,1,
data\raw\train\IHC\03682_train_2+.png,214802.625,1.141996145248413,0,0.2,2,0,0,0,
data\raw\train\IHC\03683_train_0.png,94650.75,0.7788069844245911,0,0.2,2,0,0,0,
data\raw\train\IHC\03684_train_1+.png,68465.0234375,0.6604385375976562,0,0.2,2,0,0,0,
data\raw\train\IHC\03685_train_3+.png,1797.92919921875,0.00353788654319942,1,0.25,0,0,1,0,
data\raw\train\IHC\03686_train_2+.png,276311.9375,0.263511598110199,0,0.2,2,0,0,0,
data\raw\train\IHC\03687_train_2+.png,19824.275390625,0.337044358253479,0,0.2,2,0,0,0,
data\raw\train\IHC\03688_train_2+.png,0.9433662295341492,8.996641440717212e-07,0,0.2,2,1,1,1,
data\raw\train\IHC\03689_train_2+.png,5243.3837890625,0.005000480450689793,0,0.2,2,0,1,0,
data\raw\train\IHC\03690_train_2+.png,171316.78125,0.16338041424751282,0,0.2,2,0,0,0,
data\raw\train\IHC\03691_train_0.png,44963.0703125,0.31825727224349976,0,0.2,2,0,0,0,
data\raw\train\IHC\03692_train_2+.png,102795.0234375,0.30897489190101624,0,0.2,2,0,0,0,
data\raw\train\IHC\03693_train_2+.png,1.5256614685058594,1.454984158044681e-06,0,0.2,2,1,1,1,
data\raw\train\IHC\03694_train_0.png,25937.91015625,0.8796089887619019,0,0.2,2,0,0,0,
data\raw\train\IHC\03696_train_3+.png,407.76702880859375,0.00038888733251951635,1,0.25,0,1,1,1,
data\raw\train\IHC\03697_train_0.png,58546.9453125,0.310396283864975,0,0.2,2,0,0,0,
data\raw\train\IHC\03698_train_1+.png,192800.6875,0.7447435259819031,0,0.2,2,0,0,0,
data\raw\train\IHC\03699_train_1+.png,1215.5538330078125,0.0901946872472763,0,0.2,2,0,0,0,
data\raw\train\IHC\03701_train_3+.png,185.08206176757812,0.0001765152410371229,1,0.25,0,1,1,1,
data\raw\train\IHC\03702_train_3+.png,2128840.5,2.0400514602661133,1,0.25,0,0,0,0,
data\raw\train\IHC\03703_train_3+.png,252999.171875,0.24134325981140137,1,0.25,0,0,0,0,
data\raw\train\IHC\03704_train_0.png,65286.5078125,0.9146202206611633,0,0.2,2,0,0,0,
data\raw\train\IHC\03707_train_1+.png,301568.6875,0.28759831190109253,0,0.2,2,0,0,0,
data\raw\train\IHC\03708_train_3+.png,5324.10546875,0.00930107943713665,1,0.25,0,0,1,0,
data\raw\train\IHC\03709_train_2+.png,8964.87109375,0.11737043410539627,0,0.2,2,0,0,0,
data\raw\train\IHC\03711_train_2+.png,19000.482421875,0.5289666652679443,0,0.2,2,0,0,0,
data\raw\train\IHC\03712_train_3+.png,376218.6875,0.562321126461029,1,0.25,0,0,0,0,
data\raw\train\IHC\03713_train_3+.png,13000.005859375,0.892857551574707,1,0.25,0,0,0,0,
data\raw\train\IHC\03714_train_2+.png,1586.7496337890625,0.0015132423723116517,0,0.2,2,0,1,0,
data\raw\train\IHC\03715_train_2+.png,822.1431884765625,0.0007840568432584405,0,0.2,2,0,1,0,
data\raw\train\IHC\03716_train_2+.png,197241.546875,0.5389702320098877,0,0.2,2,0,0,0,
data\raw\train\IHC\03717_train_2+.png,29140.005859375,0.027790075168013573,0,0.2,2,0,1,0,
data\raw\train\IHC\03718_train_1+.png,98029.796875,0.4276873767375946,0,0.2,2,0,0,0,
data\raw\train\IHC\03719_train_3+.png,357230.875,0.34071701765060425,1,0.25,0,0,0,0,
data\raw\train\IHC\03722_train_3+.png,110200.9296875,0.1059911698102951,1,0.25,0,0,0,0,
data\raw\train\IHC\03723_train_3+.png,975374.1875,0.9415799379348755,1,0.25,0,0,0,0,
data\raw\train\IHC\03724_train_0.png,1067868.125,1.1428102254867554,0,0.2,2,0,0,0,
data\raw\train\IHC\03725_train_3+.png,3127.89892578125,0.4619552493095398,1,0.25,0,0,0,0,
data\raw\train\IHC\03726_train_2+.png,175763.03125,0.6679043173789978,0,0.2,2,0,0,0,
data\raw\train\IHC\03727_train_2+.png,31303.873046875,0.7121800184249878,0,0.2,2,0,0,0,
data\raw\train\IHC\03728_train_1+.png,148166.28125,0.6630491018295288,0,0.2,2,0,0,0,
data\raw\train\IHC\03729_train_3+.png,8848.7177734375,0.04046164080500603,1,0.25,0,0,1,0,
data\raw\train\IHC\03730_train_2+.png,1274779.75,1.2157247066497803,0,0.2,2,0,0,0,
data\raw\train\IHC\03731_train_3+.png,7920.2001953125,0.374265193939209,1,0.25,0,0,0,0,
data\raw\train\IHC\03732_train_2+.png,875.1397705078125,0.0008345983223989606,0,0.2,2,0,1,0,
data\raw\train\IHC\03734_train_2+.png,123244.359375,0.5676350593566895,0,0.2,2,0,0,0,
data\raw\train\IHC\03735_train_2+.png,35777.23046875,0.17849792540073395,0,0.2,2,0,0,0,
data\raw\train\IHC\03737_train_2+.png,20972.888671875,0.04002062603831291,0,0.2,2,0,1,0,
data\raw\train\IHC\03738_train_3+.png,12767.16015625,1.514491081237793,1,0.25,0,0,0,0,
data\raw\train\IHC\03739_train_2+.png,1512881.375,1.4427961111068726,0,0.2,2,0,0,0,
data\raw\train\IHC\03740_train_1+.png,525847.625,0.5014873743057251,0,0.2,2,0,0,0,
data\raw\train\IHC\03741_train_1+.png,407178.125,0.3883153200149536,0,0.2,2,0,0,0,
data\raw\train\IHC\03742_train_0.png,4162.3564453125,0.13286802172660828,0,0.2,2,0,0,0,
data\raw\train\IHC\03743_train_2+.png,67214.375,0.06410062313079834,0,0.2,2,0,0,0,
data\raw\train\IHC\03745_train_2+.png,54806.23046875,0.8350152969360352,0,0.2,2,0,0,0,
data\raw\train\IHC\03746_train_1+.png,1268.744384765625,0.0015966801438480616,0,0.2,2,0,1,0,
data\raw\train\IHC\03747_train_1+.png,48623.08984375,0.6624670028686523,0,0.2,2,0,0,0,
data\raw\train\IHC\03748_train_2+.png,2012.703857421875,0.001919463975355029,0,0.2,2,0,1,0,
data\raw\train\IHC\03749_train_1+.png,546665.6875,0.5213410258293152,0,0.2,2,0,0,0,
data\raw\train\IHC\03750_train_2+.png,8441.1962890625,0.008050152100622654,0,0.2,2,0,1,0,
data\raw\train\IHC\03751_train_2+.png,31436.3046875,0.029979996383190155,0,0.2,2,0,1,0,
data\raw\train\IHC\03752_train_1+.png,153.79144287109375,0.00014666694914922118,0,0.2,2,1,1,1,
data\raw\train\IHC\03753_train_1+.png,139029.59375,0.42050793766975403,0,0.2,2,0,0,0,
data\raw\train\IHC\03756_train_3+.png,44.592533111572266,0.0002116961986757815,1,0.25,0,1,1,1,
data\raw\train\IHC\03757_train_0.png,211387.1875,0.42778199911117554,0,0.2,2,0,0,0,
data\raw\train\IHC\03758_train_1+.png,487737.0,0.46514225006103516,0,0.2,2,0,0,0,
data\raw\train\IHC\03760_train_2+.png,199293.4375,0.5401403903961182,0,0.2,2,0,0,0,
data\raw\train\IHC\03761_train_2+.png,9035.134765625,0.008616575971245766,0,0.2,2,0,1,0,
data\raw\train\IHC\03762_train_3+.png,16047.33984375,0.015645135194063187,1,0.25,0,0,1,0,
data\raw\train\IHC\03763_train_2+.png,105435.5625,0.10055118799209595,0,0.2,2,0,0,0,
data\raw\train\IHC\03764_train_2+.png,931.1449584960938,0.0008880090317688882,0,0.2,2,0,1,0,
data\raw\train\IHC\03765_train_3+.png,4389.76220703125,0.026559066027402878,1,0.25,0,0,1,0,
data\raw\train\IHC\03767_train_2+.png,45922.1796875,0.14118172228336334,0,0.2,2,0,0,0,
data\raw\train\IHC\03768_train_3+.png,6791.53271484375,0.03230786323547363,1,0.25,0,0,1,0,
data\raw\train\IHC\03769_train_2+.png,58587.87890625,0.28746744990348816,0,0.2,2,0,0,0,
data\raw\train\IHC\03770_train_2+.png,113043.2890625,0.7116175293922424,0,0.2,2,0,0,0,
data\raw\train\IHC\03771_train_1+.png,1411.4610595703125,0.001346074161119759,0,0.2,2,0,1,0,
data\raw\train\IHC\03773_train_3+.png,677552.75,0.6467209458351135,1,0.25,0,0,0,0,
data\raw\train\IHC\03774_train_0.png,711.0301513671875,0.5643096566200256,0,0.2,2,0,0,0,
data\raw\train\IHC\03775_train_2+.png,43244.91796875,0.6564693450927734,0,0.2,2,0,0,0,
data\raw\train\IHC\03778_train_3+.png,8338.111328125,0.007952244952321053,1,0.25,0,0,1,0,
data\raw\train\IHC\03779_train_1+.png,124082.4375,0.23248645663261414,0,0.2,2,0,0,0,
data\raw\train\IHC\03780_train_3+.png,3225.6884765625,0.00660806754603982,1,0.25,0,0,1,0,
data\raw\train\IHC\03781_train_3+.png,14599.001953125,0.051009610295295715,1,0.25,0,0,0,0,
data\raw\train\IHC\03783_train_1+.png,53360.96875,0.05088898539543152,0,0.2,2,0,0,0,
data\raw\train\IHC\03784_train_2+.png,103762.703125,0.6614566445350647,0,0.2,2,0,0,0,
data\raw\train\IHC\03785_train_2+.png,14077.5078125,0.0280092004686594,0,0.2,2,0,1,0,
data\raw\train\IHC\03786_train_2+.png,403429.28125,0.3847401440143585,0,0.2,2,0,0,0,
data\raw\train\IHC\03787_train_2+.png,634053.5,0.6046805381774902,0,0.2,2,0,0,0,
data\raw\train\IHC\03788_train_2+.png,71991.8671875,0.5047172904014587,0,0.2,2,0,0,0,
data\raw\train\IHC\03789_train_2+.png,65565.6640625,0.06252828985452652,0,0.2,2,0,0,0,
data\raw\train\IHC\03790_train_3+.png,3327.81591796875,0.003179823746904731,1,0.25,0,0,1,0,
data\raw\train\IHC\03791_train_2+.png,210.73519897460938,0.00020097274682484567,0,0.2,2,1,1,1,
data\raw\train\IHC\03792_train_3+.png,9203.828125,0.4129684567451477,1,0.25,0,0,0,0,
data\raw\train\IHC\03793_train_2+.png,64280.0078125,0.9526774883270264,0,0.2,2,0,0,0,
data\raw\train\IHC\03795_train_2+.png,125303.921875,0.5830529928207397,0,0.2,2,0,0,0,
data\raw\train\IHC\03796_train_2+.png,234051.5,0.22320890426635742,0,0.2,2,0,0,0,
data\raw\train\IHC\03797_train_2+.png,529.4046020507812,0.0005048795719631016,0,0.2,2,0,1,0,
data\raw\train\IHC\03798_train_3+.png,4636.5830078125,0.9710121750831604,1,0.25,0,0,0,0,
data\raw\train\IHC\03799_train_2+.png,390223.28125,0.3721459209918976,0,0.2,2,0,0,0,
data\raw\train\IHC\03800_train_2+.png,164803.59375,0.7652469873428345,0,0.2,2,0,0,0,
data\raw\train\IHC\03801_train_1+.png,409741.0,0.3907594680786133,0,0.2,2,0,0,0,
data\raw\train\IHC\03802_train_2+.png,139875.28125,0.7774736285209656,0,0.2,2,0,0,0,
data\raw\train\IHC\03805_train_3+.png,12430.779296875,1.2196604013442993,1,0.25,0,0,0,0,
data\raw\train\IHC\03806_train_3+.png,14735.3271484375,0.014085236936807632,1,0.25,0,0,1,0,
data\raw\train\IHC\03807_train_2+.png,948.010986328125,0.0009040937293320894,0,0.2,2,0,1,0,
data\raw\train\IHC\03809_train_3+.png,360410.5,0.34371423721313477,1,0.25,0,0,0,0,
data\raw\train\IHC\03811_train_2+.png,324045.0625,0.30903345346450806,0,0.2,2,0,0,0,
data\raw\train\IHC\03812_train_2+.png,91609.890625,0.8208109736442566,0,0.2,2,0,0,0,
data\raw\train\IHC\03813_train_2+.png,107831.828125,0.8925071954727173,0,0.2,2,0,0,0,
data\raw\train\IHC\03814_train_3+.png,829383.25,0.7948418259620667,1,0.25,0,0,0,0,
data\raw\train\IHC\03815_train_2+.png,76469.8203125,0.07292730361223221,0,0.2,2,0,0,0,
data\raw\train\IHC\03816_train_1+.png,24060.04296875,0.16391350328922272,0,0.2,2,0,0,0,
data\raw\train\IHC\03817_train_2+.png,4811.228515625,0.07668884843587875,0,0.2,2,0,0,0,
data\raw\train\IHC\03818_train_2+.png,78498.3125,0.6295679807662964,0,0.2,2,0,0,0,
data\raw\train\IHC\03819_train_2+.png,311664.1875,0.7379845976829529,0,0.2,2,0,0,0,
data\raw\train\IHC\03822_train_3+.png,479108.59375,0.45692357420921326,1,0.25,0,0,0,0,
data\raw\train\IHC\03823_train_1+.png,183980.8125,0.7143970131874084,0,0.2,2,0,0,0,
data\raw\train\IHC\03824_train_2+.png,95756.703125,0.6117583513259888,0,0.2,2,0,0,0,
data\raw\train\IHC\03825_train_2+.png,5.797516910988065e-10,5.528942976940217e-16,0,0.2,2,1,1,1,
data\raw\train\IHC\03827_train_3+.png,361080.8125,0.3452642560005188,1,0.25,0,0,0,0,
data\raw\train\IHC\03830_train_1+.png,204383.6875,0.6866785287857056,0,0.2,2,0,0,0,
data\raw\train\IHC\03833_train_2+.png,63111.7734375,0.16446278989315033,0,0.2,2,0,0,0,
data\raw\train\IHC\03834_train_2+.png,86379.703125,0.14165158569812775,0,0.2,2,0,0,0,
data\raw\train\IHC\03835_train_3+.png,1536494.875,1.4654121398925781,1,0.25,0,0,0,0,
data\raw\train\IHC\03836_train_1+.png,258567.5625,0.6392607688903809,0,0.2,2,0,0,0,
data\raw\train\IHC\03837_train_3+.png,517588.0625,0.9253913760185242,1,0.25,0,0,0,0,
data\raw\train\IHC\03838_train_2+.png,15279.0283203125,0.052424002438783646,0,0.2,2,0,0,0,
data\raw\train\IHC\03839_train_2+.png,107583.625,0.10259974002838135,0,0.2,2,0,0,0,
data\raw\train\IHC\03840_train_2+.png,184976.53125,1.0645886659622192,0,0.2,2,0,0,0,
data\raw\train\IHC\03841_train_2+.png,981.5055541992188,0.0009360366384498775,0,0.2,2,0,1,0,
data\raw\train\IHC\03842_train_2+.png,3659.30517578125,0.003489785362035036,0,0.2,2,0,1,0,
data\raw\train\IHC\03843_train_3+.png,0.1158493161201477,1.104839952859038e-07,1,0.25,0,1,1,1,
data\raw\train\IHC\03844_train_2+.png,68170.953125,0.06501288712024689,0,0.2,2,0,0,0,
data\raw\train\IHC\03845_train_3+.png,521535.75,0.4974316954612732,1,0.25,0,0,0,0,
data\raw\train\IHC\03847_train_0.png,151740.546875,0.47046226263046265,0,0.2,2,0,0,0,
data\raw\train\IHC\03849_train_0.png,14094.6787109375,0.14138507843017578,0,0.2,2,0,0,0,
data\raw\train\IHC\03850_train_2+.png,363708.46875,0.3468594253063202,0,0.2,2,0,0,0,
data\raw\train\IHC\03851_train_2+.png,107211.9921875,0.10224532335996628,0,0.2,2,0,0,0,
data\raw\train\IHC\03852_train_3+.png,510990.46875,0.4873184859752655,1,0.25,0,0,0,0,
data\raw\train\IHC\03853_train_2+.png,267.44061279296875,0.00025505124358460307,0,0.2,2,1,1,1,
data\raw\train\IHC\03854_train_1+.png,1.129353388584775e-09,1.0770353208396674e-15,0,0.2,2,1,1,1,
data\raw\train\IHC\03857_train_3+.png,133110.828125,0.1269443780183792,1,0.25,0,0,0,0,
data\raw\train\IHC\03858_train_3+.png,128434.484375,0.12248466908931732,1,0.25,0,0,0,0,
data\raw\train\IHC\03859_train_2+.png,28703.990234375,0.3978321850299835,0,0.2,2,0,0,0,
data\raw\train\IHC\03860_train_3+.png,551863.875,0.59132981300354,1,0.25,0,0,0,0,
data\raw\train\IHC\03861_train_2+.png,791.2915649414062,0.0007546344422735274,0,0.2,2,0,1,0,
data\raw\train\IHC\03862_train_1+.png,54004.1953125,0.9062779545783997,0,0.2,2,0,0,0,
data\raw\train\IHC\03863_train_3+.png,16600.796875,0.01586587354540825,1,0.25,0,0,1,0,
data\raw\train\IHC\03865_train_2+.png,529549.5,0.8597001433372498,0,0.2,2,0,0,0,
data\raw\train\IHC\03866_train_3+.png,220458.171875,0.21484889090061188,1,0.25,0,0,0,0,
data\raw\train\IHC\03867_train_3+.png,379363.75,0.36179324984550476,1,0.25,0,0,0,0,
data\raw\train\IHC\03869_train_2+.png,6692.0732421875,0.006382058374583721,0,0.2,2,0,1,0,
data\raw\train\IHC\03870_train_2+.png,2776.7255859375,0.0026480918750166893,0,0.2,2,0,1,0,
data\raw\train\IHC\03871_train_3+.png,30016.7734375,0.029106806963682175,1,0.25,0,0,1,0,
data\raw\train\IHC\03872_train_2+.png,186097.125,0.779177188873291,0,0.2,2,0,0,0,
data\raw\train\IHC\03874_train_2+.png,93376.125,0.417612761259079,0,0.2,2,0,0,0,
data\raw\train\IHC\03875_train_3+.png,12296.6826171875,0.03068585880100727,1,0.25,0,0,1,0,
data\raw\train\IHC\03876_train_3+.png,90883.34375,0.6839556694030762,1,0.25,0,0,0,0,
data\raw\train\IHC\03878_train_3+.png,27.744279861450195,2.646253960847389e-05,1,0.25,0,1,1,1,
data\raw\train\IHC\03879_train_2+.png,449407.59375,0.42858847975730896,0,0.2,2,0,0,0,
data\raw\train\IHC\03880_train_1+.png,65925.0859375,0.8822950720787048,0,0.2,2,0,0,0,
data\raw\train\IHC\03883_train_3+.png,39915.3359375,0.3164367973804474,1,0.25,0,0,0,0,
data\raw\train\IHC\03884_train_1+.png,279709.53125,0.8947126269340515,0,0.2,2,0,0,0,
data\raw\train\IHC\03885_train_1+.png,198045.1875,0.533677875995636,0,0.2,2,0,0,0,
data\raw\train\IHC\03886_train_1+.png,66462.890625,0.5797631740570068,0,0.2,2,0,0,0,
data\raw\train\IHC\03887_train_2+.png,540144.5625,0.5151219964027405,0,0.2,2,0,0,0,
data\raw\train\IHC\03888_train_2+.png,13070.4296875,0.15471625328063965,0,0.2,2,0,0,0,
data\raw\train\IHC\03890_train_1+.png,1208437.0,1.1524553298950195,0,0.2,2,0,0,0,
data\raw\train\IHC\03891_train_2+.png,1830696.0,1.7458877563476562,0,0.2,2,0,0,0,
data\raw\train\IHC\03892_train_2+.png,9212.8837890625,0.008786090649664402,0,0.2,2,0,1,0,
data\raw\train\IHC\03893_train_3+.png,78.62032318115234,7.573431503260508e-05,1,0.25,0,1,1,1,
data\raw\train\IHC\03894_train_2+.png,80407.6328125,0.7360842227935791,0,0.2,2,0,0,0,
data\raw\train\IHC\03895_train_3+.png,713.5252075195312,0.0006806472083553672,1,0.25,0,0,1,0,
data\raw\train\IHC\03896_train_2+.png,26496.833984375,0.09975353628396988,0,0.2,2,0,0,0,
data\raw\train\IHC\03897_train_1+.png,225534.171875,0.22871467471122742,0,0.2,2,0,0,0,
data\raw\train\IHC\03898_train_2+.png,740026.25,0.7057440280914307,0,0.2,2,0,0,0,
data\raw\train\IHC\03899_train_1+.png,509252.59375,0.485661119222641,0,0.2,2,0,0,0,
data\raw\train\IHC\03901_train_0.png,786544.0625,1.5702929496765137,0,0.2,2,0,0,0,
data\raw\train\IHC\03902_train_0.png,240820.609375,0.2564319372177124,0,0.2,2,0,0,0,
data\raw\train\IHC\03904_train_3+.png,289131.5625,0.27574917674064636,1,0.25,0,0,0,0,
data\raw\train\IHC\03905_train_3+.png,307410.5,0.2981904447078705,1,0.25,0,0,0,0,
data\raw\train\IHC\03906_train_1+.png,1059.393798828125,0.007722091861069202,0,0.2,2,0,1,0,
data\raw\train\IHC\03907_train_2+.png,1154.261962890625,0.001100789988413453,0,0.2,2,0,1,0,
data\raw\train\IHC\03908_train_2+.png,29.465221405029297,2.810022488120012e-05,0,0.2,2,1,1,1,
data\raw\train\IHC\03911_train_1+.png,206925.90625,1.3782289028167725,0,0.2,2,0,0,0,
data\raw\train\IHC\03912_train_2+.png,151611.65625,0.6970586776733398,0,0.2,2,0,0,0,
data\raw\train\IHC\03913_train_2+.png,14965.462890625,0.1490287035703659,0,0.2,2,0,0,0,
data\raw\train\IHC\03914_train_3+.png,356012.9375,0.34288060665130615,1,0.25,0,0,0,0,
data\raw\train\IHC\03915_train_0.png,8281.3515625,0.19086292386054993,0,0.2,2,0,0,0,
data\raw\train\IHC\03916_train_3+.png,38402.32421875,0.9199703931808472,1,0.25,0,0,0,0,
data\raw\train\IHC\03917_train_3+.png,4852.7666015625,0.019490353763103485,1,0.25,0,0,1,0,
data\raw\train\IHC\03921_train_1+.png,1112568.0,1.0610275268554688,0,0.2,2,0,0,0,
data\raw\train\IHC\03922_train_3+.png,101981.265625,0.5972303748130798,1,0.25,0,0,0,0,
data\raw\train\IHC\03924_train_3+.png,18422.884765625,0.0788559764623642,1,0.25,0,0,0,0,
data\raw\train\IHC\03925_train_1+.png,2.936212548891524e-23,2.800190495387577e-29,0,0.2,2,1,1,1,
data\raw\train\IHC\03927_train_3+.png,15093.9228515625,1.2915139198303223,1,0.25,0,0,0,0,
data\raw\train\IHC\03928_train_3+.png,289138.03125,0.27574509382247925,1,0.25,0,0,0,0,
data\raw\train\IHC\03929_train_1+.png,174.4150848388672,0.00016633518680464476,0,0.2,2,1,1,1,
data\raw\train\IHC\03930_train_3+.png,90581.90625,0.0875062346458435,1,0.25,0,0,0,0,
data\raw\train\IHC\03931_train_1+.png,515787.1875,1.4150773286819458,0,0.2,2,0,0,0,
data\raw\train\IHC\03932_train_3+.png,274947.25,0.40489688515663147,1,0.25,0,0,0,0,
data\raw\train\IHC\03933_train_1+.png,883732.625,0.8427931070327759,0,0.2,2,0,0,0,
data\raw\train\IHC\03934_train_2+.png,365500.28125,1.2442731857299805,0,0.2,2,0,0,0,
data\raw\train\IHC\03936_train_2+.png,4734.5439453125,0.8080805540084839,0,0.2,2,0,0,0,
data\raw\train\IHC\03938_train_0.png,47329.4765625,0.050829000771045685,0,0.2,2,0,0,0,
data\raw\train\IHC\03939_train_2+.png,213.4368133544922,0.0002035492070717737,0,0.2,2,1,1,1,
data\raw\train\IHC\03940_train_3+.png,21413.6953125,0.020423054695129395,1,0.25,0,0,1,0,
data\raw\train\IHC\03941_train_2+.png,363494.375,0.5027675032615662,0,0.2,2,0,0,0,
data\raw\train\IHC\03942_train_3+.png,135454.375,0.1292051076889038,1,0.25,0,0,0,0,
data\raw\train\IHC\03943_train_2+.png,21315.48828125,0.7840035557746887,0,0.2,2,0,0,0,
data\raw\train\IHC\03944_train_2+.png,1492.3238525390625,0.0014231909299269319,0,0.2,2,0,1,0,
data\raw\train\IHC\03945_train_3+.png,52463.40625,0.05131954327225685,1,0.25,0,0,0,0,
data\raw\train\IHC\03946_train_2+.png,0.0076274992898106575,7.274150171099336e-09,0,0.2,2,1,1,1,
data\raw\train\IHC\03948_train_2+.png,193116.859375,0.18417058885097504,0,0.2,2,0,0,0,
data\raw\train\IHC\03949_train_1+.png,26819.6796875,0.04380876198410988,0,0.2,2,0,1,0,
data\raw\train\IHC\03950_train_3+.png,75105.703125,0.3484908640384674,1,0.25,0,0,0,0,
data\raw\train\IHC\03951_train_2+.png,43.81388854980469,4.178418021183461e-05,0,0.2,2,1,1,1,
